filename,satellite_name,satellite_norad_id,time_enters,time_leaves,azimuth_enters,altitude_enters,azimuth_leaves,altitude_leaves
command_line_input,LAGEOS 1,8820,2026-01-07T03:07:54Z,2026-01-07T03:10:36Z,4.97,49.10,355.02,44.86
command_line_input,LAGEOS 1,8820,2026-01-07T22:12:58Z,2026-01-07T22:15:42Z,5.00,43.37,355.05,47.24
command_line_input,STARLETTE,7646,2026-01-07T06:13:18Z,2026-01-07T06:13:38Z,355.31,51.13,4.67,51.74
command_line_input,JASON 3,41240,2025-12-21T11:05:24Z,2025-12-21T11:05:44Z,355.22,45.78,359.57,43.07
command_line_input,S6 MICHAEL FREILICH,46984,2025-12-21T11:24:59Z,2025-12-21T11:25:20Z,355.06,45.85,359.56,43.07
command_line_input,STARLETTE,7646,2025-12-21T11:42:01Z,2025-12-21T11:42:21Z,355.20,48.20,4.81,48.74
command_line_input,SENTINEL 3A,41335,2025-12-21T16:08:53Z,2025-12-21T16:09:02Z,356.76,43.07,355.04,45.63
command_line_input,JASON 3,41240,2026-01-10T14:11:46Z,2026-01-10T14:12:15Z,358.69,43.00,4.97,47.07
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-10T07:22:01Z,2026-01-10T07:22:22Z,355.23,45.80,359.70,43.01
command_line_input,LAGEOS 1,8820,2026-01-10T02:34:10Z,2026-01-10T02:36:30Z,4.99,45.97,356.37,43.00
command_line_input,LAGEOS 1,8820,2026-01-10T21:39:24Z,2026-01-10T21:42:05Z,4.98,46.25,355.04,50.76
command_line_input,STARLETTE,7646,2026-01-10T05:21:42Z,2026-01-10T05:22:02Z,355.41,51.98,4.95,52.70
command_line_input,LARETS,27944,2026-01-10T08:45:37Z,2026-01-10T08:46:03Z,2.81,52.97,357.82,43.28
command_line_input,STARLETTE,7646,2026-01-08T04:43:06Z,2026-01-08T04:43:26Z,355.39,51.91,4.69,51.29
command_line_input,STELLA,22824,2026-01-08T02:17:26Z,2026-01-08T02:17:39Z,4.84,46.96,2.32,43.16
command_line_input,LARES,38077,2026-01-08T13:56:54Z,2026-01-08T13:57:06Z,355.14,44.62,357.26,43.04
command_line_input,LARES,38077,2026-01-08T21:56:09Z,2026-01-08T21:56:57Z,355.13,45.27,3.49,52.94
command_line_input,SENTINEL 3B,43437,2026-01-08T16:03:54Z,2026-01-08T16:04:24Z,4.75,43.15,0.74,52.84
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-09T14:48:49Z,2026-01-09T14:49:35Z,355.16,43.59,4.94,50.45
command_line_input,STARLETTE,7646,2026-01-09T05:02:23Z,2026-01-09T05:02:44Z,355.29,50.00,4.66,50.06
command_line_input,STELLA,22824,2026-01-09T15:40:26Z,2026-01-09T15:40:57Z,3.78,43.02,359.09,52.94
command_line_input,HAIYANG 2C,46469,2026-01-09T16:58:00Z,2026-01-09T16:58:20Z,355.30,47.03,1.01,43.15
command_line_input,SARAL,39086,2026-01-16T10:40:54Z,2026-01-16T10:41:23Z,4.94,52.54,359.36,43.18
command_line_input,SENTINEL 3A,41335,2026-01-16T02:44:27Z,2026-01-16T02:44:55Z,4.78,51.90,359.53,43.16
command_line_input,HAIYANG 2D,48621,2026-01-16T05:00:51Z,2026-01-16T05:00:55Z,3.72,43.06,4.89,43.78
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-12T14:01:04Z,2026-01-12T14:01:05Z,4.58,43.12,4.79,43.24
command_line_input,LAGEOS 1,8820,2026-01-12T03:21:34Z,2026-01-12T03:23:59Z,4.14,52.99,355.03,48.48
command_line_input,LAGEOS 1,8820,2026-01-12T22:28:08Z,2026-01-12T22:29:34Z,0.44,43.00,355.05,44.50
command_line_input,STARLETTE,7646,2026-01-12T04:10:46Z,2026-01-12T04:11:07Z,355.32,50.14,4.71,50.33
command_line_input,HAIYANG 2C,46469,2026-01-12T16:05:50Z,2026-01-12T16:05:55Z,3.33,52.96,4.80,51.70
command_line_input,SENTINEL 3A,41335,2026-01-12T02:48:10Z,2026-01-12T02:48:31Z,357.80,52.88,355.06,45.83
command_line_input,CRYOSAT 2,36508,2026-01-24T01:31:37Z,2026-01-24T01:32:03Z,358.45,43.28,355.75,52.61
command_line_input,JASON 3,41240,2026-01-24T04:05:45Z,2026-01-24T04:06:18Z,355.10,47.86,2.23,43.13
command_line_input,SARAL,39086,2026-01-24T00:04:20Z,2026-01-24T00:04:26Z,356.35,43.11,355.19,44.84
command_line_input,STARLETTE,7646,2026-01-24T00:44:19Z,2026-01-24T00:44:40Z,355.02,51.07,4.92,51.82
command_line_input,STARLETTE,7646,2026-01-24T23:14:09Z,2026-01-24T23:14:30Z,355.12,50.68,4.95,50.11
command_line_input,STELLA,22824,2026-01-24T15:40:39Z,2026-01-24T15:41:06Z,4.97,44.01,1.38,52.81
command_line_input,CRYOSAT 2,36508,2026-01-22T01:33:32Z,2026-01-22T01:33:59Z,4.84,43.13,4.70,52.95
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-22T11:59:34Z,2026-01-22T11:59:36Z,4.55,43.08,4.99,43.32
command_line_input,STARLETTE,7646,2026-01-22T00:05:45Z,2026-01-22T00:06:05Z,355.46,51.75,4.96,51.06
command_line_input,HAIYANG 2C,46469,2026-01-22T13:48:04Z,2026-01-22T13:48:09Z,3.48,52.99,4.95,51.73
command_line_input,S6 MICHAEL FREILICH,46984,2026-02-08T08:44:18Z,2026-02-08T08:45:04Z,355.07,43.40,4.78,50.25
command_line_input,LAGEOS 1,8820,2026-02-08T01:47:58Z,2026-02-08T01:50:40Z,4.97,49.42,355.01,45.12
command_line_input,LAGEOS 1,8820,2026-02-08T20:53:04Z,2026-02-08T20:55:48Z,4.95,43.19,355.01,46.98
command_line_input,STARLETTE,7646,2026-02-08T18:56:25Z,2026-02-08T18:56:46Z,355.24,46.29,5.00,46.40
command_line_input,STELLA,22824,2026-02-08T15:41:05Z,2026-02-08T15:41:15Z,4.89,49.27,3.57,52.76
command_line_input,LARES,38077,2026-02-08T08:18:04Z,2026-02-08T08:18:48Z,355.14,49.56,2.74,43.12
command_line_input,LARES,38077,2026-02-08T16:17:35Z,2026-02-08T16:18:10Z,358.75,43.10,4.87,48.10
command_line_input,HAIYANG 2C,46469,2026-02-08T10:04:38Z,2026-02-08T10:05:00Z,355.29,47.40,1.56,43.09
command_line_input,SENTINEL 3A,41335,2026-02-08T02:47:57Z,2026-02-08T02:48:22Z,358.29,52.80,355.03,44.56
command_line_input,JASON 3,41240,2026-01-23T11:38:06Z,2026-01-23T11:38:51Z,355.15,43.92,4.98,50.84
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-23T04:32:05Z,2026-01-23T04:32:42Z,356.62,52.94,4.90,46.95
command_line_input,LAGEOS 1,8820,2026-01-23T02:27:56Z,2026-01-23T02:30:38Z,4.97,49.27,355.02,44.99
command_line_input,LAGEOS 1,8820,2026-01-23T21:33:01Z,2026-01-23T21:35:45Z,4.98,43.28,355.04,47.11
command_line_input,STARLETTE,7646,2026-01-23T00:25:01Z,2026-01-23T00:25:23Z,355.03,49.47,4.90,49.50
command_line_input,STELLA,22824,2026-01-23T02:17:42Z,2026-01-23T02:17:48Z,4.96,44.73,3.79,43.05
command_line_input,HAIYANG 2C,46469,2026-01-23T21:21:22Z,2026-01-23T21:21:47Z,357.70,43.04,4.85,48.02
command_line_input,HAIYANG 2D,48621,2026-01-23T03:35:16Z,2026-01-23T03:35:43Z,355.15,46.75,3.38,52.95
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-30T03:19:01Z,2026-01-30T03:19:22Z,355.20,45.87,359.68,43.08
command_line_input,STARLETTE,7646,2026-01-30T21:31:01Z,2026-01-30T21:31:21Z,355.31,48.70,4.55,48.43
command_line_input,LARES,38077,2026-01-30T18:03:45Z,2026-01-30T18:04:16Z,355.12,47.76,0.41,52.95
command_line_input,HAIYANG 2C,46469,2026-01-30T19:56:06Z,2026-01-30T19:56:06Z,355.24,52.97,355.24,52.97
command_line_input,SENTINEL 3B,43437,2026-01-30T02:43:16Z,2026-01-30T02:43:29Z,4.93,46.82,2.45,43.05
command_line_input,S6 MICHAEL FREILICH,46984,2026-02-02T02:30:35Z,2026-02-02T02:31:12Z,356.68,52.95,4.94,46.95
command_line_input,STARLETTE,7646,2026-02-02T20:39:28Z,2026-02-02T20:39:49Z,355.28,47.82,4.96,47.65
command_line_input,HAIYANG 2C,46469,2026-02-02T19:03:35Z,2026-02-02T19:03:59Z,357.98,43.11,4.88,47.88
command_line_input,HAIYANG 2D,48621,2026-02-02T01:17:43Z,2026-02-02T01:18:09Z,355.15,46.83,3.03,52.82
command_line_input,JASON 3,41240,2026-02-10T00:35:55Z,2026-02-10T00:36:34Z,355.20,48.87,3.56,43.14
command_line_input,SARAL,39086,2026-02-10T10:42:08Z,2026-02-10T10:42:37Z,2.56,52.66,357.67,43.21
command_line_input,SWARM C,39453,2026-02-10T14:37:42Z,2026-02-10T14:37:58Z,1.43,43.28,2.50,52.86
command_line_input,STARLETTE,7646,2026-02-10T17:45:40Z,2026-02-10T17:46:00Z,355.02,46.95,4.70,46.47
command_line_input,LARES,38077,2026-02-10T16:07:33Z,2026-02-10T16:07:55Z,355.08,49.07,358.79,52.84
command_line_input,HAIYANG 2D,48621,2026-02-10T15:26:37Z,2026-02-10T15:27:10Z,355.19,51.73,4.93,44.54
command_line_input,JASON 3,41240,2026-01-28T03:09:19Z,2026-01-28T03:10:01Z,355.22,52.90,4.85,46.10
command_line_input,LAGEOS 1,8820,2026-01-28T02:41:43Z,2026-01-28T02:44:00Z,3.58,52.98,355.02,48.67
command_line_input,LAGEOS 1,8820,2026-01-28T21:48:16Z,2026-01-28T21:49:38Z,0.15,43.01,355.00,44.41
command_line_input,STARLETTE,7646,2026-01-28T22:41:51Z,2026-01-28T22:42:12Z,355.24,48.80,4.80,49.10
command_line_input,LARES,38077,2026-01-28T10:14:17Z,2026-01-28T10:15:08Z,355.03,50.71,3.79,43.10
command_line_input,LARES,38077,2026-01-28T18:13:55Z,2026-01-28T18:14:24Z,359.74,43.07,4.82,47.12
command_line_input,S6 MICHAEL FREILICH,46984,2026-02-12T00:29:05Z,2026-02-12T00:29:41Z,356.81,52.90,4.86,47.07
command_line_input,STARLETTE,7646,2026-02-12T16:34:56Z,2026-02-12T16:35:14Z,355.08,50.60,4.95,49.51
command_line_input,STARLETTE,7646,2026-02-12T18:24:12Z,2026-02-12T18:24:31Z,355.37,48.49,5.00,49.42
command_line_input,HAIYANG 2C,46469,2026-02-12T16:45:46Z,2026-02-12T16:46:09Z,358.13,43.04,4.71,47.60
command_line_input,SENTINEL 3A,41335,2026-02-12T02:44:14Z,2026-02-12T02:44:40Z,4.78,51.11,359.91,43.10
command_line_input,STARLETTE,7646,2026-01-25T23:33:26Z,2026-01-25T23:33:47Z,355.31,49.12,4.78,49.28
command_line_input,SENTINEL 3A,41335,2026-01-25T16:01:48Z,2026-01-25T16:01:49Z,4.91,52.29,4.79,52.66
command_line_input,JASON 3,41240,2026-02-13T07:12:20Z,2026-02-13T07:12:35Z,1.69,43.10,4.98,45.09
command_line_input,JASON 3,41240,2026-02-13T23:39:36Z,2026-02-13T23:40:09Z,357.44,52.86,4.91,47.35
command_line_input,SWARM C,39453,2026-02-13T02:46:09Z,2026-02-13T02:46:25Z,2.98,52.50,2.47,43.01
command_line_input,LAGEOS 1,8820,2026-02-13T02:01:51Z,2026-02-13T02:04:01Z,3.10,52.98,355.02,48.85
command_line_input,LAGEOS 1,8820,2026-02-13T21:08:24Z,2026-02-13T21:09:41Z,359.86,43.01,355.02,44.31
command_line_input,STARLETTE,7646,2026-02-13T16:54:12Z,2026-02-13T16:54:32Z,355.33,45.76,4.93,45.39
command_line_input,SENTINEL 3A,41335,2026-02-13T16:08:35Z,2026-02-13T16:08:47Z,357.31,43.12,355.01,46.59
command_line_input,CRYOSAT 2,36508,2026-02-05T12:32:08Z,2026-02-05T12:32:13Z,4.88,44.79,4.32,43.17
command_line_input,JASON 3,41240,2026-02-05T09:04:47Z,2026-02-05T09:05:14Z,355.09,48.23,1.16,52.84
command_line_input,LAGEOS 1,8820,2026-02-05T02:21:47Z,2026-02-05T02:24:00Z,3.34,52.98,355.05,48.78
command_line_input,LAGEOS 1,8820,2026-02-05T21:28:20Z,2026-02-05T21:29:39Z,0.01,43.01,355.05,44.35
command_line_input,STARLETTE,7646,2026-02-05T19:47:56Z,2026-02-05T19:48:17Z,355.26,47.01,4.96,46.98
command_line_input,HAIYANG 2D,48621,2026-02-05T00:25:44Z,2026-02-05T00:25:48Z,3.69,43.14,4.86,43.86
command_line_input,JASON 3,41240,2026-02-09T08:08:16Z,2026-02-09T08:09:00Z,355.45,43.04,4.86,49.62
command_line_input,S6 MICHAEL FREILICH,46984,2026-02-09T01:17:30Z,2026-02-09T01:17:52Z,355.06,45.98,359.76,43.05
command_line_input,STARLETTE,7646,2026-02-09T17:26:24Z,2026-02-09T17:26:41Z,355.27,52.65,4.91,51.46
command_line_input,STARLETTE,7646,2026-02-09T19:15:41Z,2026-02-09T19:16:01Z,355.07,48.28,4.89,49.13
command_line_input,HAIYANG 2C,46469,2026-02-09T17:38:16Z,2026-02-09T17:38:17Z,355.04,52.54,355.34,52.80
command_line_input,SARAL,39086,2026-01-21T00:00:09Z,2026-01-21T00:00:39Z,2.48,43.04,357.45,52.82
command_line_input,LAGEOS 1,8820,2026-01-21T01:40:17Z,2026-01-21T01:40:59Z,4.95,43.62,2.27,43.01
command_line_input,LAGEOS 1,8820,2026-01-21T20:46:13Z,2026-01-21T20:47:33Z,4.96,50.27,0.17,52.97
command_line_input,STARLETTE,7646,2026-01-21T01:35:55Z,2026-01-21T01:36:16Z,355.05,50.76,4.75,51.37
