filename,satellite_name,satellite_norad_id,time_enters,time_leaves,azimuth_enters,altitude_enters,azimuth_leaves,altitude_leaves
command_line_input,STARLETTE,7646,2026-01-03T06:44:18Z,2026-01-03T06:44:47Z,322.11,43.57,331.76,46.77
command_line_input,STARLETTE,7646,2026-01-03T08:34:12Z,2026-01-03T08:34:20Z,322.09,50.17,324.19,51.86
command_line_input,LARES,38077,2026-01-03T23:20:37Z,2026-01-03T23:21:32Z,329.33,42.10,327.52,51.87
command_line_input,EGS (AJISAI),16908,2026-01-02T01:35:50Z,2026-01-02T01:36:07Z,322.09,49.62,325.87,51.97
command_line_input,STARLETTE,7646,2026-01-02T06:25:15Z,2026-01-02T06:25:38Z,322.07,49.65,331.83,51.84
command_line_input,STARLETTE,7646,2026-01-02T08:14:26Z,2026-01-02T08:15:01Z,322.20,42.09,331.86,47.48
command_line_input,SENTINEL 3B,43437,2026-01-02T03:09:32Z,2026-01-02T03:09:33Z,322.16,42.33,322.39,42.08
command_line_input,EGS (AJISAI),16908,2026-01-18T20:22:53Z,2026-01-18T20:23:25Z,322.22,48.33,330.51,51.94
command_line_input,STARLETTE,7646,2026-01-18T02:26:10Z,2026-01-18T02:26:40Z,323.10,42.02,331.95,45.86
command_line_input,LARETS,27944,2026-01-18T22:12:24Z,2026-01-18T22:12:38Z,331.72,48.19,323.26,51.92
command_line_input,HAIYANG 2D,48621,2026-01-18T20:52:57Z,2026-01-18T20:53:15Z,322.54,51.83,331.87,50.16
command_line_input,CRYOSAT 2,36508,2026-01-19T13:37:36Z,2026-01-19T13:37:46Z,328.56,51.65,331.83,48.22
command_line_input,SWARM A,39452,2026-01-19T05:16:02Z,2026-01-19T05:16:17Z,322.12,49.12,331.58,42.30
command_line_input,EGS (AJISAI),16908,2026-01-19T19:28:44Z,2026-01-19T19:28:55Z,322.10,50.81,325.26,51.93
command_line_input,STARLETTE,7646,2026-01-19T00:56:16Z,2026-01-19T00:56:39Z,322.23,49.03,331.88,51.31
command_line_input,STARLETTE,7646,2026-01-19T02:45:29Z,2026-01-19T02:46:04Z,322.19,43.03,331.75,48.54
command_line_input,SENTINEL 3A,41335,2026-01-19T03:06:49Z,2026-01-19T03:07:02Z,322.24,45.77,325.20,42.21
command_line_input,SENTINEL 3B,43437,2026-01-19T16:19:11Z,2026-01-19T16:19:30Z,331.88,47.19,322.34,51.26
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-14T06:55:15Z,2026-01-14T06:55:48Z,322.16,43.29,331.77,42.05
command_line_input,SWARM A,39452,2026-01-14T05:44:38Z,2026-01-14T05:44:45Z,322.22,45.32,326.66,42.41
command_line_input,EGS (AJISAI),16908,2026-01-14T21:58:04Z,2026-01-14T21:58:27Z,322.11,48.90,327.41,51.94
command_line_input,COSMOS 1989 (ETALON 1),19751,2026-01-14T11:00:57Z,2026-01-14T11:20:12Z,322.00,43.41,329.93,51.99
command_line_input,STARLETTE,7646,2026-01-14T02:58:37Z,2026-01-14T02:59:04Z,322.30,45.32,331.84,48.21
command_line_input,STARLETTE,7646,2026-01-14T04:48:17Z,2026-01-14T04:48:40Z,322.20,47.63,328.40,51.95
command_line_input,LARES,38077,2026-01-14T21:24:19Z,2026-01-14T21:25:14Z,328.42,42.08,326.21,51.82
command_line_input,HAIYANG 2C,46469,2026-01-14T23:57:09Z,2026-01-14T23:57:24Z,322.76,42.12,322.01,45.77
command_line_input,JASON 3,41240,2026-01-12T06:52:57Z,2026-01-12T06:53:28Z,322.16,45.28,331.89,43.93
command_line_input,SWARM B,39451,2026-01-12T00:17:47Z,2026-01-12T00:18:01Z,322.36,47.78,330.05,42.28
command_line_input,EGS (AJISAI),16908,2026-01-12T21:44:38Z,2026-01-12T21:45:07Z,322.15,48.84,330.01,51.93
command_line_input,LAGEOS 1,8820,2026-01-12T22:34:54Z,2026-01-12T22:37:14Z,331.93,46.43,322.06,45.36
command_line_input,STARLETTE,7646,2026-01-12T04:09:22Z,2026-01-12T04:09:54Z,322.10,42.24,331.80,46.09
command_line_input,STELLA,22824,2026-01-12T16:00:52Z,2026-01-12T16:01:09Z,329.59,42.02,322.25,44.99
command_line_input,LARES,38077,2026-01-12T13:34:33Z,2026-01-12T13:35:10Z,322.00,44.53,331.96,42.56
command_line_input,JASON 3,41240,2026-01-20T05:00:45Z,2026-01-20T05:00:59Z,326.68,51.99,331.98,51.02
command_line_input,JASON 3,41240,2026-01-20T12:48:31Z,2026-01-20T12:49:21Z,327.34,42.13,327.01,51.85
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-20T13:09:27Z,2026-01-20T13:10:18Z,327.82,42.16,327.72,51.88
command_line_input,EGS (AJISAI),16908,2026-01-20T20:36:27Z,2026-01-20T20:36:38Z,322.08,50.38,324.46,51.95
command_line_input,LAGEOS 1,8820,2026-01-20T22:14:56Z,2026-01-20T22:17:17Z,331.96,46.36,322.05,45.27
command_line_input,STARLETTE,7646,2026-01-20T01:15:19Z,2026-01-20T01:15:48Z,322.19,43.25,331.76,46.58
command_line_input,STARLETTE,7646,2026-01-20T03:05:18Z,2026-01-20T03:05:18Z,322.13,51.98,322.13,51.98
command_line_input,SWARM B,39451,2025-12-23T13:36:07Z,2025-12-23T13:36:13Z,331.78,48.91,328.40,51.81
command_line_input,EGS (AJISAI),16908,2025-12-23T04:32:51Z,2025-12-23T04:32:51Z,322.09,51.96,322.09,51.96
command_line_input,LAGEOS 1,8820,2025-12-23T06:01:26Z,2025-12-23T06:04:57Z,329.57,51.97,330.04,42.03
command_line_input,COSMOS 2024 (ETALON 2),20026,2025-12-23T06:11:03Z,2025-12-23T06:30:09Z,325.03,42.00,325.31,51.99
command_line_input,STARLETTE,7646,2025-12-23T10:30:03Z,2025-12-23T10:30:23Z,325.28,42.06,331.98,44.32
command_line_input,SENTINEL 3A,41335,2025-12-23T03:06:52Z,2025-12-23T03:07:05Z,322.11,45.74,325.08,42.19
command_line_input,SENTINEL 3B,43437,2025-12-23T16:19:20Z,2025-12-23T16:19:39Z,331.66,47.10,322.11,51.13
command_line_input,EGS (AJISAI),16908,2026-01-15T21:03:45Z,2026-01-15T21:04:17Z,322.12,48.49,330.61,51.98
command_line_input,LAGEOS 1,8820,2026-01-15T22:00:41Z,2026-01-15T22:02:46Z,331.98,50.40,322.02,49.98
command_line_input,STARLETTE,7646,2026-01-15T03:17:45Z,2026-01-15T03:18:17Z,322.42,42.01,331.95,45.98
command_line_input,HAIYANG 2D,48621,2026-01-15T21:45:01Z,2026-01-15T21:45:24Z,322.01,44.77,331.69,43.19
command_line_input,SENTINEL 3B,43437,2026-01-15T16:22:46Z,2026-01-15T16:23:07Z,331.67,43.06,322.35,47.05
command_line_input,CRYOSAT 2,36508,2025-12-29T14:47:32Z,2025-12-29T14:47:36Z,322.29,43.09,323.62,42.05
command_line_input,COSMOS 1989 (ETALON 1),19751,2025-12-29T12:12:08Z,2025-12-29T12:32:25Z,322.01,42.79,329.88,52.00
command_line_input,STARLETTE,7646,2025-12-29T08:46:50Z,2025-12-29T08:47:13Z,324.62,42.03,331.79,44.79
command_line_input,S6 MICHAEL FREILICH,46984,2025-12-31T17:12:26Z,2025-12-31T17:13:17Z,327.77,42.13,327.64,51.85
command_line_input,EGS (AJISAI),16908,2025-12-31T01:22:19Z,2025-12-31T01:22:52Z,322.09,48.34,330.83,51.97
command_line_input,LAGEOS 1,8820,2025-12-31T05:41:27Z,2025-12-31T05:44:59Z,329.41,51.99,329.94,42.01
command_line_input,COSMOS 2024 (ETALON 2),20026,2025-12-31T05:31:41Z,2025-12-31T05:50:50Z,325.04,42.00,325.88,52.00
command_line_input,STARLETTE,7646,2025-12-31T07:35:57Z,2025-12-31T07:36:24Z,322.29,44.14,331.63,47.04
command_line_input,STARLETTE,7646,2025-12-31T09:25:39Z,2025-12-31T09:26:01Z,322.11,47.44,328.23,51.83
command_line_input,SENTINEL 3A,41335,2025-12-31T02:59:18Z,2025-12-31T02:59:20Z,331.50,51.77,331.87,51.07
command_line_input,CRYOSAT 2,36508,2025-12-27T14:49:12Z,2025-12-27T14:49:38Z,322.33,49.88,330.87,42.10
command_line_input,SWARM A,39452,2025-12-27T18:56:44Z,2025-12-27T18:56:53Z,327.59,42.33,322.22,46.27
command_line_input,EGS (AJISAI),16908,2025-12-27T02:57:28Z,2025-12-27T02:57:55Z,322.11,48.49,328.50,51.95
command_line_input,LAGEOS 1,8820,2025-12-27T23:14:49Z,2025-12-27T23:17:09Z,331.99,46.60,322.07,45.55
command_line_input,STARLETTE,7646,2025-12-27T09:57:45Z,2025-12-27T09:58:06Z,325.46,42.09,331.68,45.06
command_line_input,STELLA,22824,2025-12-27T02:36:59Z,2025-12-27T02:37:31Z,322.90,51.87,329.84,42.13
command_line_input,HAIYANG 2C,46469,2025-12-27T20:06:51Z,2025-12-27T20:07:12Z,322.24,48.31,331.98,46.62
command_line_input,SENTINEL 3A,41335,2025-12-27T03:02:56Z,2025-12-27T03:03:28Z,323.96,51.72,330.59,42.04
command_line_input,HAIYANG 2D,48621,2025-12-27T02:20:15Z,2025-12-27T02:20:38Z,322.10,44.76,331.78,43.18
command_line_input,SENTINEL 3B,43437,2025-12-27T16:15:47Z,2025-12-27T16:15:47Z,331.93,51.75,331.93,51.75
command_line_input,CRYOSAT 2,36508,2026-01-07T02:37:42Z,2026-01-07T02:37:59Z,329.13,42.01,322.08,46.09
command_line_input,JASON 3,41240,2026-01-07T15:22:08Z,2026-01-07T15:22:41Z,331.16,42.01,331.99,48.16
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-07T08:08:38Z,2026-01-07T08:09:06Z,322.33,48.59,331.78,47.19
command_line_input,LAGEOS 1,8820,2026-01-07T22:20:39Z,2026-01-07T22:22:43Z,331.98,50.49,322.07,50.09
command_line_input,COSMOS 1989 (ETALON 1),19751,2026-01-07T09:59:46Z,2026-01-07T10:00:09Z,322.01,51.88,322.29,52.00
command_line_input,STARLETTE,7646,2026-01-07T06:11:56Z,2026-01-07T06:12:26Z,323.27,42.05,331.89,46.04
command_line_input,HAIYANG 2D,48621,2026-01-07T07:36:19Z,2026-01-07T07:36:56Z,327.67,42.10,327.50,51.82
command_line_input,JASON 3,41240,2026-01-16T05:56:46Z,2026-01-16T05:57:14Z,322.31,48.74,331.98,47.27
command_line_input,JASON 3,41240,2026-01-16T13:44:40Z,2026-01-16T13:44:48Z,322.33,42.01,322.01,43.42
command_line_input,SWARM A,39452,2026-01-16T17:06:34Z,2026-01-16T17:06:47Z,331.73,44.95,323.60,51.54
command_line_input,SWARM B,39451,2026-01-16T11:36:44Z,2026-01-16T11:36:54Z,327.83,42.07,322.58,45.87
command_line_input,SWARM B,39451,2026-01-16T23:48:42Z,2026-01-16T23:48:46Z,329.31,51.61,331.65,49.68
command_line_input,EGS (AJISAI),16908,2026-01-16T20:09:38Z,2026-01-16T20:09:41Z,322.03,51.62,322.90,51.93
command_line_input,LAGEOS 1,8820,2026-01-16T05:01:31Z,2026-01-16T05:05:02Z,329.07,51.96,329.73,42.04
command_line_input,COSMOS 2024 (ETALON 2),20026,2026-01-16T04:13:00Z,2026-01-16T04:32:16Z,324.99,42.01,326.94,51.99
command_line_input,STARLETTE,7646,2026-01-16T01:47:55Z,2026-01-16T01:48:07Z,322.17,50.71,327.30,51.95
command_line_input,STARLETTE,7646,2026-01-16T03:37:03Z,2026-01-16T03:37:39Z,322.05,42.41,331.86,47.82
command_line_input,STELLA,22824,2026-01-16T15:54:27Z,2026-01-16T15:54:42Z,331.98,48.59,324.31,51.93
command_line_input,HAIYANG 2C,46469,2026-01-16T15:31:22Z,2026-01-16T15:31:42Z,322.39,48.43,331.70,46.82
command_line_input,SARAL,39086,2026-01-09T11:04:47Z,2026-01-09T11:04:47Z,322.04,42.06,322.04,42.06
command_line_input,SWARM A,39452,2026-01-09T06:12:44Z,2026-01-09T06:12:45Z,322.64,42.73,323.27,42.34
command_line_input,EGS (AJISAI),16908,2026-01-09T22:25:31Z,2026-01-09T22:25:57Z,322.11,49.28,329.31,51.99
command_line_input,LAGEOS 1,8820,2026-01-09T23:09:14Z,2026-01-09T23:10:47Z,331.97,42.95,326.01,42.00
command_line_input,COSMOS 2024 (ETALON 2),20026,2026-01-09T03:04:14Z,2026-01-09T03:22:25Z,322.00,44.17,330.32,52.00
command_line_input,STARLETTE,7646,2026-01-09T05:01:01Z,2026-01-09T05:01:32Z,322.22,42.71,331.90,46.32
command_line_input,SENTINEL 3A,41335,2026-01-09T16:16:53Z,2026-01-09T16:17:04Z,331.80,49.44,326.17,51.98
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-04T08:56:45Z,2026-01-04T08:57:18Z,322.30,43.26,331.90,42.01
command_line_input,LAGEOS 1,8820,2026-01-04T22:54:51Z,2026-01-04T22:57:12Z,332.00,46.52,322.03,45.46
command_line_input,STARLETTE,7646,2026-01-04T07:03:35Z,2026-01-04T07:04:02Z,323.93,42.12,331.90,45.58
command_line_input,SARAL,39086,2026-01-11T00:19:59Z,2026-01-11T00:20:10Z,327.21,42.03,322.36,43.94
command_line_input,SWARM A,39452,2026-01-11T17:34:46Z,2026-01-11T17:35:00Z,330.83,42.09,322.64,48.54
command_line_input,EGS (AJISAI),16908,2026-01-11T22:38:54Z,2026-01-11T22:39:21Z,322.17,48.50,328.59,51.92
command_line_input,STARLETTE,7646,2026-01-11T03:50:16Z,2026-01-11T03:50:42Z,322.12,46.30,331.66,49.01
command_line_input,STARLETTE,7646,2026-01-11T05:39:48Z,2026-01-11T05:40:22Z,322.15,45.89,331.67,51.92
command_line_input,STELLA,22824,2026-01-11T02:37:10Z,2026-01-11T02:37:41Z,325.44,51.71,331.45,42.19
command_line_input,SENTINEL 3B,43437,2026-01-11T16:26:37Z,2026-01-11T16:26:44Z,325.37,42.17,322.34,43.31
command_line_input,JASON 3,41240,2025-12-26T10:22:43Z,2025-12-26T10:23:15Z,322.15,44.56,331.99,43.21
command_line_input,STARLETTE,7646,2025-12-26T09:38:27Z,2025-12-26T09:38:48Z,325.00,42.05,331.78,44.49
command_line_input,LARES,38077,2025-12-26T01:06:33Z,2025-12-26T01:06:41Z,322.57,42.05,322.04,43.32
command_line_input,HAIYANG 2C,46469,2025-12-26T04:32:38Z,2025-12-26T04:32:49Z,322.59,42.16,322.03,44.80
command_line_input,EGS (AJISAI),16908,2025-12-24T03:38:18Z,2025-12-24T03:38:48Z,322.07,48.18,329.37,51.88
command_line_input,LAGEOS 1,8820,2025-12-24T23:49:10Z,2025-12-24T23:50:55Z,331.94,43.08,325.20,42.00
command_line_input,COSMOS 2024 (ETALON 2),20026,2025-12-24T04:20:55Z,2025-12-24T04:41:09Z,322.00,42.97,330.36,52.00
command_line_input,STARLETTE,7646,2025-12-24T10:49:24Z,2025-12-24T10:49:39Z,327.27,42.12,331.91,44.16
command_line_input,LARES,38077,2025-12-24T01:16:55Z,2025-12-24T01:17:50Z,330.23,42.13,328.83,51.91
command_line_input,S6 MICHAEL FREILICH,46984,2025-12-28T10:10:07Z,2025-12-28T10:10:36Z,322.20,48.59,331.98,47.13
command_line_input,EGS (AJISAI),16908,2025-12-28T02:03:12Z,2025-12-28T02:03:42Z,322.20,48.71,330.31,51.92
command_line_input,LAGEOS 1,8820,2025-12-28T06:16:12Z,2025-12-28T06:19:00Z,322.01,49.63,324.78,42.00
command_line_input,COSMOS 1989 (ETALON 1),19751,2025-12-28T14:02:11Z,2025-12-28T14:21:20Z,324.67,42.01,324.36,52.00
command_line_input,STARLETTE,7646,2025-12-28T08:27:35Z,2025-12-28T08:28:01Z,322.28,44.67,331.67,47.40
command_line_input,STARLETTE,7646,2025-12-28T10:17:07Z,2025-12-28T10:17:40Z,322.21,45.16,331.85,51.39
command_line_input,STELLA,22824,2025-12-28T16:00:46Z,2025-12-28T16:00:57Z,326.95,42.04,322.17,43.88
command_line_input,LARETS,27944,2025-12-28T09:03:55Z,2025-12-28T09:03:55Z,322.10,42.03,322.10,42.03
command_line_input,HAIYANG 2D,48621,2025-12-28T09:53:57Z,2025-12-28T09:54:34Z,327.68,42.23,327.51,51.97
command_line_input,JASON 3,41240,2025-12-30T09:26:32Z,2025-12-30T09:27:01Z,322.21,47.94,332.00,46.48
command_line_input,EGS (AJISAI),16908,2025-12-30T02:16:39Z,2025-12-30T02:17:01Z,322.19,49.01,327.25,51.94
command_line_input,LAGEOS 1,8820,2025-12-30T22:40:37Z,2025-12-30T22:42:41Z,331.98,50.59,322.04,50.19
command_line_input,COSMOS 1989 (ETALON 1),19751,2025-12-30T10:35:29Z,2025-12-30T10:36:49Z,322.01,51.58,322.96,52.00
command_line_input,STARLETTE,7646,2025-12-30T07:16:55Z,2025-12-30T07:17:05Z,322.37,50.96,326.73,51.96
command_line_input,STARLETTE,7646,2025-12-30T09:06:06Z,2025-12-30T09:06:34Z,323.87,42.13,331.90,46.27
command_line_input,LARETS,27944,2025-12-30T22:08:48Z,2025-12-30T22:08:54Z,331.64,50.26,328.05,51.97
command_line_input,LARES,38077,2025-12-30T15:41:08Z,2025-12-30T15:41:39Z,322.04,50.66,331.90,48.56
command_line_input,HAIYANG 2D,48621,2025-12-30T01:28:09Z,2025-12-30T01:28:28Z,322.09,51.91,331.98,50.16
command_line_input,SWARM A,39452,2026-01-01T18:29:54Z,2026-01-01T18:30:02Z,327.35,42.16,322.65,45.62
command_line_input,EGS (AJISAI),16908,2026-01-01T00:28:12Z,2026-01-01T00:28:18Z,322.04,51.35,323.79,51.96
command_line_input,LAGEOS 1,8820,2026-01-01T23:29:12Z,2026-01-01T23:30:51Z,331.94,43.02,325.59,42.00
command_line_input,COSMOS 2024 (ETALON 2),20026,2026-01-01T03:42:35Z,2026-01-01T04:01:46Z,322.01,43.58,330.36,52.00
command_line_input,STARLETTE,7646,2026-01-01T07:55:13Z,2026-01-01T07:55:38Z,324.36,42.10,331.96,45.20
command_line_input,STELLA,22824,2026-01-01T15:54:14Z,2026-01-01T15:54:33Z,331.94,47.21,322.36,51.26
command_line_input,LARES,38077,2026-01-01T15:30:51Z,2026-01-01T15:31:26Z,322.28,45.11,331.85,43.20
command_line_input,SENTINEL 3A,41335,2026-01-01T16:24:04Z,2026-01-01T16:24:21Z,329.73,42.01,322.41,45.03
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-10T15:10:56Z,2026-01-10T15:11:48Z,327.80,42.03,327.68,51.94
command_line_input,STARLETTE,7646,2026-01-10T05:20:18Z,2026-01-10T05:20:50Z,322.87,42.13,331.87,46.55
command_line_input,LARETS,27944,2026-01-10T22:15:48Z,2026-01-10T22:16:06Z,331.58,42.10,322.47,46.11
command_line_input,LARES,38077,2026-01-10T13:44:52Z,2026-01-10T13:45:23Z,322.32,49.89,331.97,47.83
command_line_input,SENTINEL 3B,43437,2026-01-10T03:01:43Z,2026-01-10T03:02:04Z,327.90,51.79,331.86,45.06
command_line_input,EGS (AJISAI),16908,2026-01-22T18:47:50Z,2026-01-22T18:48:08Z,322.12,50.10,327.19,51.94
command_line_input,COSMOS 1989 (ETALON 1),19751,2026-01-22T10:25:25Z,2026-01-22T10:44:06Z,322.00,43.73,329.91,51.99
command_line_input,STARLETTE,7646,2026-01-22T00:04:37Z,2026-01-22T00:05:01Z,322.05,47.32,331.64,49.81
command_line_input,STARLETTE,7646,2026-01-22T01:53:55Z,2026-01-22T01:54:30Z,322.10,43.63,331.68,49.42
command_line_input,STELLA,22824,2026-01-22T02:44:18Z,2026-01-22T02:44:21Z,322.23,42.92,322.92,42.13
command_line_input,SWARM A,39452,2025-12-22T19:23:04Z,2025-12-22T19:23:16Z,329.57,42.26,322.47,47.70
command_line_input,EGS (AJISAI),16908,2025-12-22T03:24:58Z,2025-12-22T03:25:20Z,322.14,49.70,328.34,51.96
command_line_input,LAGEOS 1,8820,2025-12-22T23:00:35Z,2025-12-22T23:02:39Z,331.99,50.68,322.02,50.30
command_line_input,COSMOS 1989 (ETALON 1),19751,2025-12-22T11:11:15Z,2025-12-22T11:13:30Z,322.01,51.29,323.59,52.00
command_line_input,STARLETTE,7646,2025-12-22T10:10:49Z,2025-12-22T10:11:13Z,322.19,45.87,331.73,48.28
command_line_input,STARLETTE,7646,2025-12-22T12:00:07Z,2025-12-22T12:00:37Z,323.18,42.00,331.91,47.13
command_line_input,LARETS,27944,2025-12-22T22:12:09Z,2025-12-22T22:12:27Z,331.63,43.92,322.06,48.10
command_line_input,CRYOSAT 2,36508,2026-01-23T13:34:01Z,2026-01-23T13:34:01Z,322.25,42.18,322.25,42.18
command_line_input,EGS (AJISAI),16908,2026-01-23T19:55:40Z,2026-01-23T19:55:43Z,322.06,51.48,322.68,51.92
command_line_input,LAGEOS 1,8820,2026-01-23T21:40:43Z,2026-01-23T21:42:48Z,331.99,50.31,322.06,49.88
command_line_input,COSMOS 2024 (ETALON 2),20026,2026-01-23T05:24:24Z,2026-01-23T05:25:55Z,322.36,42.00,322.00,42.74
command_line_input,STARLETTE,7646,2026-01-23T00:23:41Z,2026-01-23T00:24:11Z,322.12,42.26,331.74,45.82
command_line_input,LARES,38077,2026-01-23T11:38:16Z,2026-01-23T11:38:52Z,322.02,43.91,331.59,42.06
command_line_input,HAIYANG 2C,46469,2026-01-23T14:05:43Z,2026-01-23T14:05:43Z,322.14,42.02,322.14,42.02
command_line_input,SENTINEL 3A,41335,2026-01-23T03:02:51Z,2026-01-23T03:03:23Z,324.20,51.76,330.77,42.06
command_line_input,JASON 3,41240,2026-01-08T07:49:08Z,2026-01-08T07:49:13Z,322.20,42.14,323.68,42.01
command_line_input,SARAL,39086,2026-01-08T00:15:49Z,2026-01-08T00:16:09Z,331.82,44.21,322.43,48.28
command_line_input,EGS (AJISAI),16908,2026-01-08T00:14:16Z,2026-01-08T00:14:18Z,322.08,51.68,322.49,51.99
command_line_input,EGS (AJISAI),16908,2026-01-08T23:19:44Z,2026-01-08T23:20:15Z,322.07,48.18,329.66,51.97
command_line_input,LAGEOS 1,8820,2026-01-08T05:21:29Z,2026-01-08T05:25:01Z,329.24,51.98,329.83,42.01
command_line_input,COSMOS 2024 (ETALON 2),20026,2026-01-08T04:52:21Z,2026-01-08T05:11:33Z,325.03,42.00,326.44,51.99
command_line_input,STARLETTE,7646,2026-01-08T04:41:56Z,2026-01-08T04:42:21Z,322.21,47.42,331.81,49.93
command_line_input,STARLETTE,7646,2026-01-08T06:31:20Z,2026-01-08T06:31:55Z,322.13,44.42,331.81,50.31
command_line_input,HAIYANG 2D,48621,2026-01-08T23:10:32Z,2026-01-08T23:10:50Z,322.22,51.89,331.60,50.25
