filename,satellite_name,satellite_norad_id,time_enters,time_leaves,azimuth_enters,altitude_enters,azimuth_leaves,altitude_leaves
command_line_input,STARLETTE,7646,2026-01-24T21:24:10Z,2026-01-24T21:24:13Z,289.46,83.03,297.40,83.76
command_line_input,STELLA,22824,2026-01-24T15:42:15Z,2026-01-24T15:42:19Z,296.94,76.23,288.20,76.45
command_line_input,LARES,38077,2026-01-24T10:32:53Z,2026-01-24T10:32:59Z,288.40,79.94,297.71,80.07
command_line_input,HAIYANG 2C,46469,2026-01-24T21:41:15Z,2026-01-24T21:41:22Z,297.94,77.42,289.18,79.77
command_line_input,EGS (AJISAI),16908,2026-02-06T17:27:07Z,2026-02-06T17:27:22Z,291.32,75.16,288.10,78.84
command_line_input,LAGEOS 1,8820,2026-02-06T04:27:03Z,2026-02-06T04:27:34Z,288.01,76.36,292.86,75.04
command_line_input,LAGEOS 2,22195,2026-02-06T23:10:47Z,2026-02-06T23:11:26Z,288.14,79.74,297.90,80.94
command_line_input,COSMOS 1989 (ETALON 1),19751,2026-02-06T12:10:19Z,2026-02-06T12:14:24Z,298.00,77.78,288.01,79.17
command_line_input,HAIYANG 2D,48621,2026-02-06T15:58:54Z,2026-02-06T15:58:55Z,291.23,83.40,294.88,83.47
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-29T02:54:07Z,2026-01-29T02:54:11Z,289.60,80.68,296.80,80.87
command_line_input,LAGEOS 1,8820,2026-01-29T04:46:59Z,2026-01-29T04:47:36Z,288.10,76.59,293.86,75.00
command_line_input,LAGEOS 2,22195,2026-01-29T00:10:16Z,2026-01-29T00:10:56Z,288.17,79.32,297.76,80.55
command_line_input,COSMOS 1989 (ETALON 1),19751,2026-01-29T12:45:18Z,2026-01-29T12:49:37Z,297.97,77.01,288.01,78.46
command_line_input,SENTINEL 3A,41335,2026-01-29T15:59:19Z,2026-01-29T15:59:20Z,296.11,84.84,290.22,84.91
command_line_input,JASON 3,41240,2026-02-02T10:17:32Z,2026-02-02T10:17:41Z,297.23,78.38,288.32,80.50
command_line_input,COSMOS 1989 (ETALON 1),19751,2026-02-02T04:30:49Z,2026-02-02T04:34:46Z,288.01,76.45,297.99,76.73
command_line_input,EGS (AJISAI),16908,2026-01-21T21:45:43Z,2026-01-21T21:45:46Z,288.68,75.13,288.01,75.85
command_line_input,LAGEOS 1,8820,2026-01-21T05:06:55Z,2026-01-21T05:07:37Z,288.15,76.83,294.68,75.01
command_line_input,COSMOS 1989 (ETALON 1),19751,2026-01-21T13:20:16Z,2026-01-21T13:24:50Z,297.98,76.21,288.02,77.73
command_line_input,JASON 3,41240,2026-01-23T03:48:48Z,2026-01-23T03:48:55Z,288.69,77.12,297.99,77.48
command_line_input,LARETS,27944,2026-01-23T21:58:53Z,2026-01-23T21:58:54Z,293.56,82.18,288.89,82.25
command_line_input,COSMOS 1989 (ETALON 1),19751,2026-02-10T03:55:12Z,2026-02-10T03:58:57Z,288.01,77.09,297.96,77.33
command_line_input,STARLETTE,7646,2026-02-10T15:55:50Z,2026-02-10T15:55:54Z,288.18,79.32,296.12,80.50
command_line_input,STELLA,22824,2026-02-10T02:36:27Z,2026-02-10T02:36:28Z,288.25,75.51,289.98,75.24
command_line_input,SENTINEL 3B,43437,2026-02-10T02:56:31Z,2026-02-10T02:56:34Z,289.03,80.68,296.50,79.75
command_line_input,JASON 3,41240,2026-01-27T02:52:45Z,2026-01-27T02:52:48Z,288.56,83.47,296.48,83.62
command_line_input,COSMOS 2024 (ETALON 2),20026,2026-01-27T20:28:09Z,2026-01-27T20:31:03Z,288.05,79.98,297.99,80.07
command_line_input,STARLETTE,7646,2026-01-27T20:32:26Z,2026-01-27T20:32:33Z,288.03,76.90,297.99,78.67
command_line_input,SENTINEL 3A,41335,2026-01-27T02:58:05Z,2026-01-27T02:58:10Z,288.44,76.92,297.23,75.41
command_line_input,HAIYANG 2D,48621,2026-01-27T18:16:26Z,2026-01-27T18:16:28Z,289.16,83.46,296.59,83.60
command_line_input,EGS (AJISAI),16908,2026-02-01T13:49:42Z,2026-02-01T13:49:46Z,288.69,84.33,297.34,84.97
command_line_input,COSMOS 2024 (ETALON 2),20026,2026-02-01T04:11:14Z,2026-02-01T04:13:31Z,297.96,83.24,288.04,84.06
command_line_input,LARETS,27944,2026-02-01T08:59:12Z,2026-02-01T08:59:13Z,289.89,75.53,291.92,75.19
command_line_input,SWARM A,39452,2026-01-31T15:39:36Z,2026-01-31T15:39:36Z,291.81,81.97,291.81,81.97
command_line_input,SWARM B,39451,2026-01-31T10:09:41Z,2026-01-31T10:09:41Z,293.71,83.15,293.71,83.15
command_line_input,SENTINEL 3A,41335,2026-01-31T02:54:15Z,2026-01-31T02:54:16Z,291.20,83.51,294.86,83.19
command_line_input,JASON 3,41240,2026-02-19T06:47:52Z,2026-02-19T06:47:59Z,297.56,80.84,288.87,82.52
command_line_input,SARAL,39086,2026-02-19T10:53:24Z,2026-02-19T10:53:28Z,288.47,78.15,296.51,76.91
command_line_input,SARAL,39086,2026-02-11T23:58:51Z,2026-02-11T23:58:54Z,296.22,78.19,288.34,78.37
command_line_input,LARETS,27944,2026-02-11T22:02:25Z,2026-02-11T22:02:27Z,297.21,80.10,289.91,80.28
command_line_input,SWARM C,39453,2026-02-05T15:09:16Z,2026-02-05T15:09:16Z,290.43,75.09,290.43,75.09
command_line_input,LARES,38077,2026-02-05T17:34:29Z,2026-02-05T17:34:40Z,297.49,75.62,288.71,77.76
command_line_input,LAGEOS 1,8820,2026-02-14T04:07:08Z,2026-02-14T04:07:33Z,288.09,76.09,292.00,75.04
command_line_input,COSMOS 1989 (ETALON 1),19751,2026-02-14T11:35:25Z,2026-02-14T11:39:14Z,297.99,78.59,288.03,79.90
command_line_input,HAIYANG 2C,46469,2026-02-14T08:18:57Z,2026-02-14T08:19:01Z,288.96,78.22,297.10,78.51
command_line_input,JASON 3,41240,2026-02-12T23:23:00Z,2026-02-12T23:23:01Z,289.98,84.94,293.36,85.00
command_line_input,COSMOS 2024 (ETALON 2),20026,2026-02-12T19:11:17Z,2026-02-12T19:13:29Z,288.00,82.44,297.99,82.46
command_line_input,LAGEOS 1,8820,2026-02-15T18:34:05Z,2026-02-15T18:34:29Z,297.99,82.16,288.37,81.82
command_line_input,LAGEOS 2,22195,2026-02-15T22:11:18Z,2026-02-15T22:11:55Z,288.18,80.18,297.85,81.31
command_line_input,LARES,38077,2026-02-15T06:40:16Z,2026-02-15T06:40:23Z,288.82,77.71,297.70,77.87
command_line_input,SWARM C,39453,2026-02-13T02:45:30Z,2026-02-13T02:45:30Z,297.94,84.73,297.94,84.73
command_line_input,LAGEOS 2,22195,2026-02-13T04:00:15Z,2026-02-13T04:01:54Z,295.46,75.01,288.06,79.99
command_line_input,HAIYANG 2C,46469,2026-02-13T17:05:40Z,2026-02-13T17:05:46Z,297.16,78.33,289.04,80.34
command_line_input,EGS (AJISAI),16908,2026-02-04T13:08:38Z,2026-02-04T13:08:45Z,288.99,79.97,297.36,81.10
command_line_input,LAGEOS 2,22195,2026-02-04T04:59:49Z,2026-02-04T05:01:11Z,294.27,75.05,288.05,79.15
command_line_input,COSMOS 2024 (ETALON 2),20026,2026-02-04T19:49:45Z,2026-02-04T19:52:17Z,288.06,81.21,297.95,81.25
command_line_input,LARES,38077,2026-02-04T08:36:35Z,2026-02-04T08:36:41Z,289.29,78.84,297.67,78.97
command_line_input,HAIYANG 2C,46469,2026-02-04T10:36:46Z,2026-02-04T10:36:50Z,288.98,78.03,296.98,78.32
command_line_input,SENTINEL 3B,43437,2026-02-04T16:05:15Z,2026-02-04T16:05:19Z,297.61,76.32,288.79,76.57
command_line_input,SWARM A,39452,2026-02-03T03:47:01Z,2026-02-03T03:47:02Z,291.54,79.37,296.46,78.99
command_line_input,HAIYANG 2C,46469,2026-02-03T19:23:28Z,2026-02-03T19:23:35Z,297.70,77.81,288.54,80.15
command_line_input,CRYOSAT 2,36508,2026-02-16T00:21:25Z,2026-02-16T00:21:26Z,295.54,84.33,289.72,84.49
command_line_input,LARES,38077,2026-02-16T15:38:11Z,2026-02-16T15:38:18Z,293.83,75.03,288.44,76.34
command_line_input,HAIYANG 2D,48621,2026-02-16T13:41:23Z,2026-02-16T13:41:24Z,291.04,83.26,294.61,83.33
command_line_input,CRYOSAT 2,36508,2026-02-18T00:19:23Z,2026-02-18T00:19:26Z,297.73,76.84,290.28,77.34
command_line_input,COSMOS 1989 (ETALON 1),19751,2026-02-18T03:19:38Z,2026-02-18T03:23:12Z,288.02,77.73,297.98,77.94
command_line_input,CRYOSAT 2,36508,2026-02-09T12:26:50Z,2026-02-09T12:26:51Z,291.24,81.85,294.84,81.58
command_line_input,JASON 3,41240,2026-02-09T00:19:03Z,2026-02-09T00:19:09Z,288.97,78.54,297.95,78.84
command_line_input,COSMOS 2024 (ETALON 2),20026,2026-02-09T03:34:25Z,2026-02-09T03:34:43Z,297.95,84.87,296.44,84.99
command_line_input,STARLETTE,7646,2026-02-09T21:05:18Z,2026-02-09T21:05:29Z,291.47,75.23,288.10,79.35
command_line_input,EGS (AJISAI),16908,2026-02-20T08:50:02Z,2026-02-20T08:50:09Z,288.16,80.83,297.35,81.97
command_line_input,COSMOS 2024 (ETALON 2),20026,2026-02-20T18:32:50Z,2026-02-20T18:34:40Z,288.04,83.69,297.98,83.67
command_line_input,S6 MICHAEL FREILICH,46984,2026-02-17T22:51:06Z,2026-02-17T22:51:10Z,289.11,80.75,296.36,80.95
command_line_input,LAGEOS 2,22195,2026-02-17T22:24:34Z,2026-02-17T22:24:47Z,295.84,75.03,297.93,75.43
command_line_input,SENTINEL 3A,41335,2026-02-21T16:02:41Z,2026-02-21T16:02:43Z,296.06,79.54,290.28,79.67
